Customer ID,Product ID,Product Category,Purchase Amount,Purchase Date
C137,P015,Clothing,146.59,2023-11-15
C052,P021,Home & Kitchen,162.18,2023-12-11
C369,P017,Electronics,246.1,2023-04-23
C494,P046,Books,120.93,2023-12-27
C434,P029,Books,52.52,2023-11-02
C468,P047,Clothing,187.72,2023-01-18
C041,P018,Electronics,264.05,2023-04-21
C338,P007,Books,141.97,2023-08-21
C269,P017,Electronics,217.56,2023-07-03
C074,P012,Electronics,35.05,2023-08-26
C339,P038,Home & Kitchen,201.88,2023-06-02
C319,P043,Books,453.57,2023-10-26
C013,P032,Home & Kitchen,106.83,2023-01-17
C059,P037,Clothing,180.87,2023-06-28
C096,P041,Home & Kitchen,95.87,2023-05-13
C299,P011,Books,458.52,2023-11-07
C122,P010,Home & Kitchen,87.55,2023-12-27
C024,P006,Electronics,8.43,2023-10-04
C289,P037,Clothing,43.08,2023-09-17
C167,P042,Clothing,389.62,2023-06-04
C236,P023,Books,71.2,2023-02-03
C133,P008,Home & Kitchen,218.85,2023-04-22
C277,P043,Books,164.97,2023-08-21
C098,P042,Clothing,112.94,2023-12-05
C252,P039,Books,329.49,2023-12-30
C019,P011,Books,371.25,2023-07-02
C447,P013,Home & Kitchen,495.4,2023-10-15
C005,P022,Electronics,373.62,2023-08-30
C415,P005,Clothing,412.54,2023-08-21
C263,P014,Toys & Games,486.75,2023-12-28
C245,P022,Electronics,445.64,2023-04-24
C357,P030,Home & Kitchen,24.85,2023-04-27
C065,P043,Books,62.84,2023-12-06
C246,P021,Home & Kitchen,347.47,2023-09-28
C486,P022,Electronics,35.5,2023-06-21
C486,P041,Home & Kitchen,93.76,2023-07-19
C155,P010,Home & Kitchen,7.91,2023-10-07
C346,P045,Clothing,410.67,2023-04-18
C268,P022,Electronics,119.55,2023-06-29
C415,P018,Electronics,214.86,2023-07-12
C048,P032,Home & Kitchen,198.4,2023-11-29
C265,P010,Home & Kitchen,241.84,2023-01-06
C022,P022,Electronics,402.34,2023-03-16
C241,P002,Books,219.73,2023-04-09
C113,P004,Books,168.79,2023-08-25
C402,P007,Books,23.23,2023-03-21
C263,P023,Books,331.67,2023-08-11
C119,P001,Clothing,63.35,2023-07-19
C374,P008,Home & Kitchen,394.32,2023-05-31
C166,P003,Electronics,46.42,2023-12-06
C008,P020,Toys & Games,438.99,2023-04-23
C404,P021,Home & Kitchen,344.84,2023-10-31
C184,P046,Books,469.18,2023-01-08
C187,P028,Books,427.36,2023-10-06
C365,P034,Home & Kitchen,109.86,2023-01-13
C332,P029,Books,302.14,2023-07-19
C260,P017,Electronics,233.17,2023-04-04
C424,P022,Electronics,386.49,2023-02-09
C443,P050,Home & Kitchen,235.36,2023-12-13
C294,P026,Electronics,132.93,2023-07-02
C161,P045,Clothing,202.06,2023-10-07
C489,P014,Toys & Games,301.95,2023-02-21
C169,P032,Home & Kitchen,252.18,2023-04-23
C077,P004,Books,448.1,2023-11-11
C059,P016,Toys & Games,392.27,2023-04-29
C341,P029,Books,347.3,2023-10-24
C319,P044,Clothing,215.25,2023-01-01
C042,P045,Clothing,317.32,2023-09-13
C394,P024,Books,207.8,2023-04-22
C379,P031,Books,485.82,2023-09-15
C183,P021,Home & Kitchen,483.96,2023-05-17
C369,P042,Clothing,277.07,2023-03-30
C311,P031,Books,281.71,2023-05-15
C338,P043,Books,345.8,2023-05-10
C391,P013,Home & Kitchen,307.83,2023-07-22
C266,P025,Clothing,256.62,2023-04-04
C492,P040,Electronics,318.38,2023-04-23
C477,P044,Clothing,94.12,2023-07-26
C494,P034,Home & Kitchen,288.63,2023-12-15
C169,P023,Books,475.11,2023-09-10
C405,P032,Home & Kitchen,177.62,2023-06-24
C155,P020,Toys & Games,29.7,2023-02-20
C135,P011,Books,410.27,2023-07-20
C214,P016,Toys & Games,243.66,2023-12-05
C387,P012,Electronics,471.31,2023-04-09
C423,P023,Books,246.32,2023-02-26
C296,P031,Books,222.51,2023-02-05
C296,P042,Clothing,430.62,2023-06-07
C297,P043,Books,380.6,2023-07-03
C008,P013,Home & Kitchen,122.14,2023-05-02
C047,P038,Home & Kitchen,392.53,2023-06-28
C426,P021,Home & Kitchen,249.22,2023-08-31
C214,P027,Toys & Games,34.92,2023-01-15
C085,P040,Electronics,458.78,2023-10-14
C066,P012,Electronics,241.77,2023-01-18
C253,P044,Clothing,216.87,2023-07-02
C103,P017,Electronics,428.7,2023-09-28
C434,P021,Home & Kitchen,488.87,2023-09-15
C214,P008,Home & Kitchen,107.99,2023-05-17
C419,P002,Books,32.99,2023-10-18
C406,P037,Clothing,112.43,2023-04-03
C291,P009,Toys & Games,192.14,2023-02-23
C138,P026,Electronics,456.23,2023-10-20
C499,P047,Clothing,316.68,2023-06-18
C052,P047,Clothing,155.62,2023-06-07
C384,P034,Home & Kitchen,102.94,2023-03-03
C002,P037,Clothing,304.12,2023-05-20
C459,P003,Electronics,349.21,2023-11-25
C020,P042,Clothing,287.45,2023-05-19
C301,P030,Home & Kitchen,123.41,2023-02-05
C080,P035,Books,81.71,2023-10-08
C027,P008,Home & Kitchen,35.13,2023-03-10
C210,P030,Home & Kitchen,187.58,2023-09-02
C312,P011,Books,331.07,2023-12-13
C343,P016,Toys & Games,128.03,2023-06-21
C156,P003,Electronics,202.39,2023-07-20
C462,P021,Home & Kitchen,162.48,2023-06-12
C339,P004,Books,491.79,2023-05-15
C247,P029,Books,99.66,2023-09-05
C055,P050,Home & Kitchen,263.44,2023-12-07
C335,P017,Electronics,281.65,2023-01-18
C484,P003,Electronics,458.26,2023-09-22
C300,P046,Books,197.75,2023-04-25
C395,P038,Home & Kitchen,23.17,2023-05-25
C448,P013,Home & Kitchen,214.5,2023-06-17
C495,P015,Clothing,293.79,2023-04-15
C295,P044,Clothing,237.78,2023-03-13
C172,P011,Books,22.53,2023-09-20
C054,P021,Home & Kitchen,372.1,2023-09-18
C267,P027,Toys & Games,261.01,2023-04-24
C428,P010,Home & Kitchen,91.81,2023-01-16
C114,P040,Electronics,89.05,2023-08-20
C459,P013,Home & Kitchen,449.19,2023-03-08
C089,P046,Books,69.52,2023-02-08
C190,P012,Electronics,282.84,2023-09-01
C163,P027,Toys & Games,182.26,2023-06-30
C345,P039,Books,320.91,2023-09-25
C265,P022,Electronics,313.29,2023-11-17
C358,P009,Toys & Games,43.0,2023-12-23
C178,P030,Home & Kitchen,323.35,2023-05-09
C023,P024,Books,162.92,2023-06-09
C108,P032,Home & Kitchen,303.38,2023-01-21
C064,P002,Books,482.64,2023-10-16
C322,P039,Books,80.13,2023-11-17
C247,P019,Home & Kitchen,184.95,2023-05-07
C214,P022,Electronics,303.04,2023-02-02
C121,P006,Electronics,466.67,2023-01-11
C170,P016,Toys & Games,307.06,2023-05-09
C355,P019,Home & Kitchen,131.44,2023-10-06
C303,P022,Electronics,217.33,2023-11-20
C323,P030,Home & Kitchen,13.92,2023-04-12
C287,P006,Electronics,11.99,2023-08-09
C232,P038,Home & Kitchen,428.48,2023-05-28
C182,P018,Electronics,152.36,2023-08-07
C180,P043,Books,448.84,2023-02-25
C449,P004,Books,56.44,2023-04-06
C248,P049,Electronics,210.07,2023-04-11
C397,P009,Toys & Games,220.53,2023-11-14
C062,P021,Home & Kitchen,191.95,2023-01-22
C163,P048,Books,270.56,2023-02-17
C232,P037,Clothing,109.58,2023-09-03
C314,P040,Electronics,315.38,2023-08-20
C481,P043,Books,38.17,2023-02-22
C348,P017,Electronics,235.95,2023-06-25
C410,P027,Toys & Games,427.72,2023-07-20
C287,P032,Home & Kitchen,283.18,2023-11-25
C381,P011,Books,432.52,2023-08-26
C079,P014,Toys & Games,103.67,2023-11-07
C137,P003,Electronics,55.68,2023-11-06
C425,P009,Toys & Games,83.39,2023-07-19
C162,P009,Toys & Games,371.17,2023-10-28
C375,P017,Electronics,274.99,2023-12-12
C341,P001,Clothing,493.7,2023-01-08
C495,P004,Books,458.42,2023-04-03
C479,P049,Electronics,429.63,2023-01-23
C179,P049,Electronics,28.3,2023-07-13
C202,P020,Toys & Games,174.23,2023-04-03
C216,P025,Clothing,83.36,2023-10-24
C211,P013,Home & Kitchen,348.37,2023-07-29
C028,P047,Clothing,413.24,2023-12-05
C341,P023,Books,226.74,2023-02-15
C437,P050,Home & Kitchen,333.06,2023-03-13
C030,P036,Clothing,179.94,2023-06-19
C370,P044,Clothing,84.61,2023-05-03
C290,P012,Electronics,193.51,2023-08-09
C040,P005,Clothing,206.78,2023-02-17
C352,P036,Clothing,495.33,2023-12-16
C195,P034,Home & Kitchen,263.1,2023-11-15
C045,P038,Home & Kitchen,293.85,2023-07-05
C181,P020,Toys & Games,236.28,2023-06-19
C210,P001,Clothing,376.33,2023-06-27
C309,P045,Clothing,494.64,2023-01-07
C245,P014,Toys & Games,239.75,2023-12-31
C472,P048,Books,288.58,2023-03-05
C103,P030,Home & Kitchen,200.29,2023-03-17
C017,P020,Toys & Games,395.11,2023-02-07
C445,P021,Home & Kitchen,223.08,2023-06-08
C026,P042,Clothing,53.31,2023-07-06
C086,P027,Toys & Games,79.79,2023-01-01
C143,P032,Home & Kitchen,231.28,2023-08-07
C328,P030,Home & Kitchen,356.49,2023-11-08
C415,P008,Home & Kitchen,83.99,2023-08-19
C091,P022,Electronics,139.45,2023-11-19
C325,P050,Home & Kitchen,109.1,2023-03-19
C245,P023,Books,14.39,2023-01-21
C359,P035,Books,183.32,2023-03-08
C109,P038,Home & Kitchen,431.79,2023-04-04
C400,P001,Clothing,195.16,2023-01-11
C432,P032,Home & Kitchen,486.44,2023-09-06
C470,P034,Home & Kitchen,166.12,2023-11-03
C367,P010,Home & Kitchen,95.31,2023-03-27
C417,P030,Home & Kitchen,323.72,2023-06-17
C304,P002,Books,82.96,2023-11-29
C103,P020,Toys & Games,67.21,2023-03-08
C350,P029,Books,319.6,2023-10-16
C254,P018,Electronics,191.96,2023-12-25
C046,P003,Electronics,106.72,2023-03-18
C184,P034,Home & Kitchen,134.46,2023-02-26
C361,P033,Electronics,261.73,2023-05-19
C202,P041,Home & Kitchen,55.9,2023-09-22
C316,P004,Books,179.3,2023-05-26
C484,P030,Home & Kitchen,323.11,2023-06-30
C470,P010,Home & Kitchen,14.87,2023-01-24
C190,P022,Electronics,29.56,2023-04-24
C381,P033,Electronics,212.31,2023-08-10
C315,P002,Books,235.99,2023-08-16
C314,P050,Home & Kitchen,327.16,2023-11-14
C058,P023,Books,435.58,2023-11-16
C143,P011,Books,135.88,2023-04-27
C485,P030,Home & Kitchen,367.91,2023-01-13
C050,P035,Books,73.13,2023-09-19
C003,P009,Toys & Games,358.44,2023-02-08
C136,P020,Toys & Games,264.95,2023-07-29
C448,P032,Home & Kitchen,232.6,2023-02-11
C280,P029,Books,228.87,2023-09-18
C403,P001,Clothing,93.99,2023-03-26
C241,P012,Electronics,255.04,2023-12-20
C181,P048,Books,103.71,2023-03-03
C399,P031,Books,205.96,2023-12-26
C104,P024,Books,326.05,2023-09-01
C039,P043,Books,294.02,2023-11-10
C232,P040,Electronics,346.01,2023-07-10
C001,P039,Books,346.17,2023-10-19
C314,P011,Books,292.46,2023-05-19
C113,P024,Books,447.46,2023-07-02
C099,P043,Books,386.93,2023-03-14
C104,P018,Electronics,332.68,2023-03-23
C067,P015,Clothing,6.01,2023-02-17
C025,P010,Home & Kitchen,455.28,2023-08-19
C080,P022,Electronics,62.59,2023-03-22
C370,P036,Clothing,398.45,2023-08-03
C388,P036,Clothing,265.99,2023-09-29
C263,P047,Clothing,195.12,2023-09-07
C188,P015,Clothing,388.83,2023-12-28
C092,P030,Home & Kitchen,389.37,2023-08-18
C027,P017,Electronics,173.07,2023-10-07
C479,P024,Books,422.43,2023-02-02
C347,P035,Books,198.02,2023-12-19
C097,P033,Electronics,488.2,2023-07-16
C433,P043,Books,102.35,2023-10-21
C388,P039,Books,485.25,2023-07-23
C014,P010,Home & Kitchen,369.71,2023-05-12
C485,P038,Home & Kitchen,62.97,2023-03-05
C315,P012,Electronics,367.47,2023-07-19
C411,P025,Clothing,123.95,2023-05-02
C181,P007,Books,359.99,2023-10-30
C394,P011,Books,347.45,2023-04-10
C358,P020,Toys & Games,71.22,2023-08-17
C141,P025,Clothing,103.59,2023-12-21
C302,P009,Toys & Games,216.1,2023-09-30
C455,P005,Clothing,248.09,2023-08-31
C312,P012,Electronics,396.95,2023-05-07
C161,P011,Books,54.65,2023-03-05
C378,P018,Electronics,116.32,2023-01-03
C382,P029,Books,35.81,2023-11-07
C313,P001,Clothing,382.26,2023-09-05
C305,P013,Home & Kitchen,14.67,2023-09-30
C423,P028,Books,187.48,2023-03-10
C097,P022,Electronics,8.65,2023-07-21
C339,P010,Home & Kitchen,121.01,2023-07-11
C099,P023,Books,281.41,2023-09-23
C364,P008,Home & Kitchen,331.75,2023-03-08
C331,P045,Clothing,107.07,2023-11-24
C074,P016,Toys & Games,374.07,2023-09-09
C055,P045,Clothing,79.27,2023-12-06
C108,P020,Toys & Games,110.18,2023-07-28
C422,P041,Home & Kitchen,339.94,2023-04-15
C335,P003,Electronics,271.66,2023-06-05
C076,P010,Home & Kitchen,208.18,2023-01-18
C165,P017,Electronics,420.25,2023-05-07
C439,P041,Home & Kitchen,188.51,2023-05-19
C094,P038,Home & Kitchen,115.33,2023-03-08
C413,P006,Electronics,252.4,2023-12-27
C318,P025,Clothing,444.45,2023-09-23
C466,P033,Electronics,462.03,2023-04-16
C023,P032,Home & Kitchen,265.69,2023-09-28
C058,P043,Books,273.72,2023-09-14
C226,P039,Books,128.21,2023-04-30
C252,P036,Clothing,46.7,2023-09-19
C247,P024,Books,417.79,2023-11-02
C087,P016,Toys & Games,47.92,2023-04-03
C224,P032,Home & Kitchen,190.44,2023-04-05
C441,P007,Books,193.49,2023-04-16
C089,P010,Home & Kitchen,323.3,2023-09-08
C457,P027,Toys & Games,152.75,2023-12-01
C353,P001,Clothing,70.66,2023-05-11
C021,P013,Home & Kitchen,378.67,2023-01-23
C186,P028,Books,239.52,2023-07-03
C135,P038,Home & Kitchen,284.78,2023-05-14
C169,P019,Home & Kitchen,200.45,2023-07-09
C371,P034,Home & Kitchen,65.65,2023-02-08
C419,P040,Electronics,445.0,2023-01-27
C430,P050,Home & Kitchen,355.89,2023-07-08
C097,P050,Home & Kitchen,123.6,2023-02-06
C396,P048,Books,227.43,2023-07-09
C236,P032,Home & Kitchen,281.38,2023-06-10
C028,P022,Electronics,370.61,2023-11-11
C246,P033,Electronics,408.67,2023-02-21
C377,P047,Clothing,392.2,2023-10-05
C345,P011,Books,379.62,2023-10-04
C304,P030,Home & Kitchen,277.63,2023-12-10
C028,P005,Clothing,251.52,2023-04-26
C218,P050,Home & Kitchen,240.39,2023-01-05
C357,P041,Home & Kitchen,441.25,2023-12-10
C183,P009,Toys & Games,171.44,2023-02-01
C205,P035,Books,154.18,2023-01-22
C217,P003,Electronics,168.55,2023-07-25
C061,P003,Electronics,101.38,2023-10-15
C341,P004,Books,179.36,2023-11-11
C028,P027,Toys & Games,170.05,2023-12-05
C283,P027,Toys & Games,105.84,2023-02-23
C047,P001,Clothing,91.58,2023-11-26
C450,P032,Home & Kitchen,387.84,2023-02-02
C145,P022,Electronics,94.28,2023-05-11
C154,P014,Toys & Games,193.67,2023-01-24
C392,P045,Clothing,242.49,2023-10-22
C344,P005,Clothing,289.79,2023-05-12
C171,P015,Clothing,137.13,2023-05-22
C244,P030,Home & Kitchen,342.94,2023-10-11
C173,P003,Electronics,273.08,2023-11-02
C253,P039,Books,369.44,2023-05-12
C394,P030,Home & Kitchen,207.89,2023-03-21
C082,P043,Books,345.06,2023-10-24
C007,P006,Electronics,317.1,2023-01-02
C406,P003,Electronics,371.96,2023-06-23
C100,P045,Clothing,215.98,2023-01-21
C266,P041,Home & Kitchen,223.72,2023-03-14
C404,P021,Home & Kitchen,11.4,2023-05-07
C005,P016,Toys & Games,369.45,2023-12-24
C467,P050,Home & Kitchen,149.72,2023-04-18
C189,P004,Books,177.34,2023-04-22
C272,P045,Clothing,353.08,2023-10-07
C366,P031,Books,321.79,2023-03-04
C259,P006,Electronics,453.72,2023-06-15
C380,P022,Electronics,200.83,2023-09-18
C170,P006,Electronics,209.51,2023-05-08
C192,P046,Books,471.89,2023-11-08
C190,P025,Clothing,234.41,2023-11-10
C017,P015,Clothing,234.56,2023-01-22
C228,P008,Home & Kitchen,26.25,2023-10-14
C232,P016,Toys & Games,119.43,2023-08-09
C497,P008,Home & Kitchen,387.1,2023-08-23
C189,P043,Books,338.08,2023-04-24
C294,P008,Home & Kitchen,389.23,2023-03-05
C293,P002,Books,142.12,2023-01-22
C182,P047,Clothing,396.21,2023-04-03
C276,P024,Books,201.3,2023-05-05
C095,P034,Home & Kitchen,38.05,2023-02-15
C003,P025,Clothing,487.99,2023-08-01
C449,P041,Home & Kitchen,55.93,2023-09-11
C034,P032,Home & Kitchen,388.68,2023-12-21
C046,P038,Home & Kitchen,163.21,2023-04-20
C449,P044,Clothing,241.99,2023-09-24
C363,P031,Books,142.77,2023-03-06
C387,P047,Clothing,250.81,2023-08-23
C302,P033,Electronics,153.24,2023-02-18
C336,P029,Books,420.8,2023-12-28
C471,P007,Books,334.87,2023-09-19
C177,P044,Clothing,19.97,2023-12-19
C412,P047,Clothing,441.68,2023-10-09
C405,P041,Home & Kitchen,165.74,2023-11-24
C460,P045,Clothing,270.96,2023-10-20
C221,P014,Toys & Games,319.36,2023-09-25
C297,P033,Electronics,105.7,2023-02-11
C028,P019,Home & Kitchen,378.15,2023-06-21
C112,P045,Clothing,85.49,2023-12-16
C037,P048,Books,224.52,2023-12-14
C310,P047,Clothing,305.44,2023-04-11
C315,P019,Home & Kitchen,255.74,2023-08-18
C213,P021,Home & Kitchen,288.64,2023-10-21
C493,P037,Clothing,380.52,2023-07-09
C485,P008,Home & Kitchen,294.54,2023-05-14
C225,P038,Home & Kitchen,420.6,2023-08-20
C185,P014,Toys & Games,400.97,2023-02-04
C019,P044,Clothing,367.5,2023-08-06
C252,P018,Electronics,377.99,2023-03-15
C045,P025,Clothing,424.87,2023-04-09
C010,P020,Toys & Games,235.4,2023-05-07
C226,P019,Home & Kitchen,109.77,2023-01-02
C349,P005,Clothing,127.41,2023-10-23
C419,P031,Books,165.84,2023-12-29
C331,P016,Toys & Games,81.38,2023-12-16
C377,P014,Toys & Games,133.75,2023-09-04
C154,P045,Clothing,244.9,2023-08-22
C429,P031,Books,239.41,2023-08-21
C059,P049,Electronics,225.48,2023-04-16
C059,P008,Home & Kitchen,28.52,2023-03-29
C266,P031,Books,490.96,2023-08-19
C263,P032,Home & Kitchen,184.15,2023-05-30
C134,P026,Electronics,324.77,2023-11-01
C015,P015,Clothing,86.99,2023-01-11
C472,P003,Electronics,55.38,2023-08-14
C075,P006,Electronics,266.58,2023-02-27
C490,P045,Clothing,419.81,2023-11-10
C252,P003,Electronics,291.47,2023-04-24
C476,P039,Books,288.45,2023-09-18
C043,P037,Clothing,88.59,2023-04-03
C168,P032,Home & Kitchen,298.25,2023-09-07
C365,P014,Toys & Games,402.48,2023-04-14
C184,P013,Home & Kitchen,54.09,2023-05-28
C037,P018,Electronics,21.8,2023-04-15
C107,P012,Electronics,21.24,2023-01-25
C342,P003,Electronics,324.29,2023-07-26
C064,P033,Electronics,196.65,2023-12-20
C499,P049,Electronics,115.9,2023-05-29
C105,P046,Books,78.72,2023-10-01
C032,P035,Books,14.3,2023-10-23
C205,P036,Clothing,59.63,2023-11-21
C170,P022,Electronics,291.21,2023-10-04
C467,P010,Home & Kitchen,198.4,2023-08-16
C185,P018,Electronics,256.81,2023-10-07
C424,P040,Electronics,275.06,2023-11-06
C014,P009,Toys & Games,142.13,2023-01-05
C246,P015,Clothing,301.51,2023-01-29
C191,P022,Electronics,120.81,2023-12-02
C241,P042,Clothing,81.47,2023-11-19
C403,P044,Clothing,472.1,2023-10-02
C480,P025,Clothing,327.55,2023-10-28
C400,P015,Clothing,131.75,2023-05-05
C022,P037,Clothing,206.55,2023-04-22
C155,P042,Clothing,325.26,2023-12-03
C142,P044,Clothing,498.8,2023-11-26
C070,P020,Toys & Games,452.11,2023-04-08
C012,P001,Clothing,382.83,2023-03-12
C244,P044,Clothing,350.65,2023-05-02
C161,P048,Books,436.63,2023-03-01
C324,P027,Toys & Games,119.57,2023-04-18
C364,P041,Home & Kitchen,326.77,2023-04-04
C196,P030,Home & Kitchen,71.35,2023-07-06
C242,P019,Home & Kitchen,193.94,2023-03-06
C187,P034,Home & Kitchen,183.87,2023-01-10
C190,P032,Home & Kitchen,205.67,2023-01-31
C032,P022,Electronics,298.49,2023-10-23
C254,P006,Electronics,382.34,2023-05-12
C346,P016,Toys & Games,76.73,2023-06-09
C105,P040,Electronics,451.25,2023-12-13
C301,P045,Clothing,272.98,2023-03-17
C344,P012,Electronics,469.39,2023-07-05
C180,P018,Electronics,81.11,2023-12-26
C282,P033,Electronics,312.49,2023-05-27
C284,P036,Clothing,107.6,2023-04-16
C442,P029,Books,46.45,2023-11-11
C045,P043,Books,429.27,2023-06-09
C492,P014,Toys & Games,203.53,2023-04-02
C197,P020,Toys & Games,383.18,2023-03-15
C116,P004,Books,216.78,2023-11-04
C475,P049,Electronics,275.13,2023-01-08
C494,P029,Books,54.36,2023-01-31
C058,P020,Toys & Games,289.65,2023-03-07
C192,P009,Toys & Games,296.89,2023-03-05
C170,P011,Books,318.94,2023-12-19
C203,P013,Home & Kitchen,223.22,2023-11-22
C099,P026,Electronics,174.13,2023-06-11
C014,P021,Home & Kitchen,170.12,2023-10-07
C300,P034,Home & Kitchen,213.57,2023-03-25
C095,P004,Books,205.7,2023-05-09
C334,P023,Books,396.77,2023-12-14
C151,P014,Toys & Games,274.2,2023-09-05
C262,P028,Books,488.55,2023-06-29
C053,P027,Toys & Games,316.92,2023-10-02
C350,P006,Electronics,313.48,2023-05-02
C327,P029,Books,155.5,2023-09-04
C247,P022,Electronics,22.35,2023-02-27
C198,P048,Books,18.86,2023-09-10
C472,P050,Home & Kitchen,34.32,2023-12-07
C004,P049,Electronics,306.99,2023-01-21
C108,P026,Electronics,61.4,2023-05-25
C002,P015,Clothing,317.98,2023-08-23
C391,P017,Electronics,418.72,2023-04-28
C002,P018,Electronics,309.39,2023-03-21
C459,P005,Clothing,220.09,2023-07-18
C311,P006,Electronics,320.71,2023-06-28
C254,P016,Toys & Games,74.8,2023-10-09
C122,P002,Books,354.93,2023-03-29
C385,P001,Clothing,356.57,2023-01-06
C279,P030,Home & Kitchen,14.62,2023-07-17
C415,P014,Toys & Games,189.19,2023-02-21
C440,P003,Electronics,245.82,2023-07-11
C017,P032,Home & Kitchen,380.19,2023-09-08
C480,P034,Home & Kitchen,496.08,2023-01-13
C215,P045,Clothing,405.26,2023-04-05
C102,P027,Toys & Games,320.99,2023-02-28
C275,P002,Books,154.17,2023-04-09
C218,P007,Books,309.37,2023-09-12
C278,P048,Books,196.74,2023-05-24
C369,P047,Clothing,282.2,2023-05-10
C285,P032,Home & Kitchen,272.24,2023-11-20
C287,P015,Clothing,368.31,2023-07-08
C310,P043,Books,437.64,2023-05-31
C390,P005,Clothing,278.93,2023-02-21
C098,P048,Books,391.08,2023-09-04
C363,P008,Home & Kitchen,440.86,2023-09-05
C336,P021,Home & Kitchen,48.27,2023-12-14
C494,P045,Clothing,449.57,2023-09-29
C421,P040,Electronics,325.53,2023-02-19
C444,P040,Electronics,148.23,2023-07-31
C300,P008,Home & Kitchen,170.7,2023-05-22
C128,P004,Books,488.46,2023-02-15
C241,P039,Books,307.24,2023-04-17
C243,P006,Electronics,74.04,2023-06-09
C487,P046,Books,319.19,2023-02-02
C403,P008,Home & Kitchen,54.94,2023-05-11
C484,P006,Electronics,220.76,2023-05-01
C252,P015,Clothing,414.64,2023-08-24
C319,P011,Books,447.73,2023-11-10
C435,P017,Electronics,204.24,2023-09-16
C132,P027,Toys & Games,84.44,2023-09-14
C493,P006,Electronics,436.92,2023-10-06
C112,P038,Home & Kitchen,100.44,2023-04-17
C027,P010,Home & Kitchen,156.69,2023-03-28
C114,P029,Books,434.43,2023-06-09
C353,P002,Books,369.84,2023-08-15
C401,P026,Electronics,63.94,2023-07-12
C164,P041,Home & Kitchen,207.79,2023-03-01
C394,P014,Toys & Games,222.24,2023-11-13
C083,P003,Electronics,242.39,2023-05-02
C003,P001,Clothing,105.62,2023-07-23
C348,P044,Clothing,368.27,2023-03-21
C462,P031,Books,321.78,2023-08-06
C053,P026,Electronics,339.59,2023-04-15
C133,P029,Books,410.05,2023-07-11
C149,P017,Electronics,136.34,2023-10-06
C309,P005,Clothing,46.84,2023-04-25
C104,P023,Books,27.67,2023-01-07
C285,P004,Books,158.52,2023-02-26
C440,P018,Electronics,111.49,2023-06-29
C424,P030,Home & Kitchen,232.76,2023-07-08
C052,P008,Home & Kitchen,461.48,2023-01-15
C349,P032,Home & Kitchen,426.57,2023-03-29
C030,P005,Clothing,195.17,2023-03-26
C160,P012,Electronics,350.73,2023-11-21
C350,P014,Toys & Games,445.14,2023-06-20
